HDC현대EP,00357935,089470
신흥에스이씨,00807379,243840
휴네시온,01251577,290270
한창,00163716,005110
삼성에스디에스,00126186,018260
현대자동차,00164742,005380
DB금융투자,00115694,016610
SK네트웍스,00131780,001740
혜인,00165343,003010
세원물산,00173591,024830
한진칼,00983040,180640
한성기업,00161860,003680
큐렉소,00356802,060280
한국정보통신,00159342,025770
삼성출판사,00423690,068290
디엠티,00608699,134580
덕양산업,00114154,024900
비케이탑스,00273615,030790
영보화학,00140779,014440
하나금융16호스팩,01419384,343510
파워넷,00231354,037030
지니틱스,01318933,303030
금호석유화학,00106368,011780
한섬,00188089,020000
창해에탄올,00123523,004650
나스미디어,00486097,089600
일신방직,00146269,003200
한국타이어앤테크놀로지,00937324,161390
CS홀딩스,00149026,000590
조선선재,00796994,120030
삼화페인트공업,00129387,000390
COWON,00361266,056000
현대글로비스,00360595,086280
나노신소재,00439965,121600
S&T모티브,00398792,064960
삼지전자,00128315,037460
동일철강,00172945,023790
서울제약,00131018,018680
조광피혁,00148939,004700
태경비케이,00122481,014580
삼보모터스,00351092,053700
영원무역홀딩스,00140964,009970
조비,00148948,001550
넥스트사이언스,00169048,003580
대유플러스,00126089,000300
파나진,00172079,046210
에스씨디,00171867,042110
우수AMS,00301422,066590
에스피시스템스,00624749,317830
세보엠이씨,00133876,011560
화성산업,00174527,002460
KPX홀딩스,00587466,092230
KPX케미칼,00191472,025000
현우산업,00367455,092300
핸디소프트,00793155,220180
디케이티,01137903,290550
세종공업,00134510,033530
파트론,00490151,091700
박셀바이오,01335851,323990
KC코트렐,00797364,119650
KC그린홀딩스,00159971,009440
모바일어플라이언스,00556615,087260
코퍼스코리아,01364297,322780
한국선재,00158015,025550
한송네오텍,01101722,226440
디에이테크놀로지,00660121,196490
삼강엠앤티,00480367,100090
금강공업,00105299,014280
제이엠티,00533508,094970
오디텍,00529815,080520
진양화학,00347734,051630
성우테크론,00350482,045300
에스케이바이오팜,00878696,326030
엠투엔,00143226,033310
상신이디피,00480783,091580
오스코텍,00263654,039200
나노캠텍,00542074,091970
인지컨트롤스,00103510,023800
에이비프로바이오,00620558,195990
디지아이,00295547,043360
휴니드테크놀러지스,00111421,005870
한글과컴퓨터,00204262,030520
무학,00121543,033920
포스코,00155319,005490
세아제강,01325979,306200
딜리,00629212,131180
비올,01406618,335890
위메이드,00444329,112040
엘티씨,00866062,170920
플레이위드,00138367,023770
시공테크,00170026,020710
신원,00136864,009270
덕신하우징,00454937,090410
인천도시가스,00145862,034590
TS트릴리온,01353024,317240
휴스틸,00156488,005010
씨에스베어링,00765462,297090
대호피앤씨,00166175,021040
한국9호스팩,01513440,368770
액트로,01141942,290740
신풍제약,00137359,019170
하나머스트제6호스팩,01326260,307160
한솔피엔에스,00103626,010420
성호전자,00317210,043260
고려아연,00102858,010130
SKC,00139889,011790
현대미포조선,00164609,010620
대창스틸,00112721,140520
에스티아이,00298340,039440
디오,00115931,039840
한독크린텍,01069736,256150
윈텍,01359815,320000
KMH,00657987,122450
그리티,00671978,204020
지에스이,00351995,053050
잉글우드랩,01165739,950140
모두투어,00456218,080160
와이아이케이,01109539,232140
자비스,01174038,254120
한세예스24홀딩스,00161976,016450
유니크,00147152,011320
아이큐어,00554352,175250
한올바이오파마,00162586,009420
NICE평가정보,00158325,030190
제노레이,00799539,122310
대봉엘에스,00442826,078140
부산도시가스,00123967,015350
동성화학,00116356,005190
한세엠케이,00357360,069640
솔본,00249982,035610
광전자,00152729,017900
이엔플러스,00469799,074610
매일홀딩스,00120924,005990
대우부품,00111689,009320
라이브플렉스,00175623,050120
세아베스틸,00106669,001430
청보산업,00151605,013720
한온시스템,00161125,018880
크로바하이텍,00260611,043590
현대종합상사,00164812,011760
에스티큐브,00273110,052020
프리시젼바이오,01137295,335810
명신산업,00173078,009900
한국석유공업,00157991,004090
세원셀론텍,00585219,091090
NH프라임리츠,01391033,338100
유니드,00159786,014830
대성홀딩스,00108940,016710
이지웰,00656951,090850
CJ,00148540,001040
인포바인,00491415,115310
상신전자,00760999,263810
하나머티리얼즈,00660750,166090
지엔원에너지,01228515,270520
일지테크,00146560,019540
엔브이에이치코리아,00146436,067570
녹원씨엔아이,00393469,065560
아모그린텍,00611912,125210
큐로컴,00346407,040350
나라엠앤디,00297095,051490
BYC,00122579,001460
아이컴포넌트,00407285,059100
화신정공,00825223,126640
경남스틸,00206039,039240
시너지이노베이션,00475985,048870
코프라,00599595,126600
DSR,00110608,155660
매일유업,01234507,267980
유성티엔에스,00173999,024800
샘코,00971090,263540
오션브릿지,01113754,241790
세화아이엠씨,00453488,145210
동국제약,00114808,086450
원익,00210980,032940
경창산업,00102353,024910
경동도시가스,01208885,267290
크리스탈신소재,01107665,900250
광진실업,00104120,026910
KBI메탈,00158024,024840
성창기업지주,00133335,000180
아나패스,00761952,123860
SK디스커버리,00131832,006120
태경산업,00153339,015890
쎄니트,00239596,037760
한화에스비아이스팩,01351822,317320
조아제약,00231831,034940
유수홀딩스,00163691,000700
한국공항,00156691,005430
원익QnC,00468374,074600
HSD엔진,00361008,082740
이엑스티,01097906,226360
비트컴퓨터,00231707,032850
한컴위드,00363592,054920
모다이노칩,00480048,080420
미래에셋대우,00111722,006800
국보디자인,00253985,066620
센트럴바이오,00347716,051980
휴마시스,01042979,205470
솔루스첨단소재,01412822,336370
DL이앤씨,01524093,375500
오이솔루션,00571483,138080
중앙에너비스,00149770,000440
일성신약,00146214,003120
루트로닉,00549925,085370
드림텍,00415646,192650
휴온스글로벌,00228059,084110
서원인텍,00445799,093920
농우바이오,00176835,054050
모바일리더,00641171,100030
대륙제관,00109587,004780
이녹스,00494476,088390
KCC건설,00105466,021320
하이즈항공,00688358,221840
포시에스,00939942,189690
UCI,00215976,038340
유니테스트,00540447,086390
아우딘퓨쳐스,01080687,227610
유진증권,00131054,001200
아이티센,00620868,124500
제주항공,00555874,089590
KG동부제철,00115676,016380
지코,00147860,010580
포비스티앤씨,00125725,016670
유진로봇,00234227,056080
대한해운,00113535,005880
에프앤가이드,00331016,064850
서전기전,00869272,189860
셀루메드,00310156,049180
수성,00243979,084180
SNK,01338724,950180
롯데정보통신,01262032,286940
비에이치,00447609,090460
백금T&A,00360036,046310
프로스테믹스,01036367,203690
이노와이어리스,00462121,073490
럭슬,00264787,033600
아이에이네트웍스,00615723,123010
현대해상,00164973,001450
나노브릭,01136001,286750
메디앙스,00267854,014100
신신제약,00136448,002800
에프알텍,00442561,073540
NHN한국사이버결제,00357740,060250
유니온커뮤니티,00408266,203450
센트럴인사이트,00151863,012600
오로라,00141556,039830
신성통상,00136341,005390
신한알파리츠,01276594,293940
농업회사법인아시아종묘,00867478,154030
아이즈비전,00200910,031310
매직마이크로,00806972,127160
젬백스,00492894,082270
HB테크놀러지,00255275,078150
씨이랩,00991298,189330
인화정공,00482426,101930
지스마트글로벌,00673976,114570
코아스,00210856,071950
잉크테크,00261656,049550
우리기술투자,00231664,041190
이수페타시스,00107613,007660
티피씨글로벌,00578538,130740
삼현철강,00128926,017480
레드캡투어,00261355,038390
알에프세미,00516246,096610
에프앤리퍼블릭,00390408,064090
대구백화점,00108977,006370
아이톡시,00346911,052770
미코,00366942,059090
마이더스AI,01091382,222810
구영테크,00202060,053270
원익홀딩스,00216647,030530
다우데이타,00238782,032190
엔에이치스팩18호,01505186,365590
큐브앤컴퍼니,00351454,043090
코리아에프티,00803425,123410
디바이스이엔지,00624509,187870
인콘,00475976,083640
동진쎄미켐,00118804,005290
한국화장품제조,00160621,003350
제넨바이오,00408956,072520
티에스이,00372226,131290
대성미생물,00177320,036480
롯데제과,01258507,280360
아비코전자,00138598,036010
이리츠코크렙,00544452,088260
홈캐스트,00385336,064240
비에이치아이,00409788,083650
파인디지털,00264732,038950
한네트,00244783,052600
아이오케이,00543204,078860
코렌,00477257,078650
카스,00152260,016920
케이에스피,00328191,073010
이오테크닉스,00246417,039030
NI스틸,00116301,008260
나노엔텍,00230425,039860
코렌텍,00541437,104540
하나투어,00269940,039130
오리콤,00141671,010470
부국철강,00123781,026940
솔고바이오,00220109,043100
동화기업,00173032,025900
남양유업,00107598,003920
SK머티리얼즈,00110051,036490
디에이피,00303192,066900
에스엔유,00455981,080000
에이치엘비생명과학,00365590,067630
우리금융캐피탈,00209443,033660
시티랩스,00656021,139050
LF,00593032,093050
제일전기공업,00148470,199820
선창산업,00132211,002820
제이씨현시스템,00223513,033320
일야,00146427,058450
인터파크,00244561,035080
도화엔지니어링,00114552,002150
코스맥스비티아이,00219574,044820
인바디,00269922,041830
유라테크,00201742,048430
엠젠플러스,00110884,032790
키네마스터,00535375,139670
한미사이언스,00161426,008930
아세아텍,00138747,050860
보락,00123107,002760
WISCOM,00142865,024070
동방선기,00526678,099410
한일홀딩스,00162993,003300
디에이치피코리아,00831428,131030
바른손,00122205,018700
에이블씨엔씨,00400857,078520
KTB투자증권,00156859,030210
지더블유바이텍,00257149,036180
에이트원,01110076,230980
비씨월드제약,00256043,200780
까스텔바작,01181807,308100
한일단조,00162832,024740
카프로,00159810,006380
코스모화학,00160302,005420
뉴로스,00638539,126870
아이마켓코리아,00360142,122900
미래나노텍,00526836,095500
삼성전기,00126371,009150
실리콘웍스,00525934,108320
오리엔트정공,00300405,065500
한국팩키지,00198192,037230
에이텍,00256502,045660
뉴보텍,00351375,060260
이글벳,00145473,044960
크루셜텍,00618401,114120
디젠스,00576789,113810
진바이오텍,00491053,086060
팬스타엔터프라이즈,00339072,054300
인디에프,00106881,014990
퓨쳐켐,01053540,220100
다믈멀티미디어,00536888,093640
한국종합기술,00159500,023350
현대바이오랜드,00347062,052260
KG ETS,00366137,151860
베뉴지,00267906,019010
한진중공업,00633835,097230
한일현대시멘트,00164672,006390
엔피케이,00108490,048830
티엘아이,00261887,062860
리메드,01275665,302550
비즈니스온,01014657,138580
소프트캠프,01182408,258790
하나금융14호스팩,01395279,332710
인트론바이오,00292434,048530
인피니트헬스케어,00435969,071200
대성파인텍,00442905,104040
서부T&D,00130383,006730
시큐브,00402110,131090
케이씨씨,00105271,002380
현대백화점,00428251,069960
토박스코리아,01064069,215480
대성창투,00109037,027830
영화금속,00141413,012280
코스온,00402989,069110
코드네이처,00501970,078940
코스맥스,01009789,192820
한솔인티큐브,00470829,070590
스타모빌리티,00923899,158310
프리엠스,00352064,053160
삼천당제약,00128546,000250
천일고속,00151395,000650
LS네트웍스,00104698,000680
케이씨씨글라스,01428203,344820
유니셈,00260569,036200
LG전자,00401731,066570
CJ대한통운,00113410,000120
한화손해보험,00135917,000370
에스에너지,00585538,095910
NH투자증권,00120182,005940
소프트센,00204226,032680
쌍용양회공업,00138224,003410
블러썸엠앤씨,01185566,263920
푸른저축은행,00124805,007330
네오팜,00551920,092730
스킨앤스킨,00896753,159910
에이티넘인베스트,00161462,021080
효성 ITX,00414850,094280
아이텍,00626011,119830
이스타코,00134565,015020
장원테크,00659684,174880
케어젠,00549891,214370
태광,00153375,023160
에스엠,00260930,041510
크린앤사이언스,00185222,045520
삼보산업,00125822,009620
지란지교시큐리티,01047169,208350
ESR켄달스퀘어리츠,01437186,365550
하이소닉,00542898,106080
KR모터스,00112378,000040
노바렉스,00811372,194700
이노와이즈,00166333,086250
바이오스마트,00240857,038460
고려제약,00103015,014570
양지사,00139685,030960
유니테크노,00531865,241690
금호에이치티,00105606,214330
오공,00220969,045060
자화전자,00146861,033240
KT서브마린,00225742,060370
미래SCI,00111865,028040
화승엔터프라이즈,01128613,241590
화승인더스트리,00166227,006060
러셀,01068348,217500
상상인증권,00112059,001290
NICE,00158316,034310
포스코강판,00155258,058430
바이오로그디바이스,01047707,208710
기가레인,00377018,049080
서연이화,01036446,200880
텔콘RF제약,00608802,200230
씨티씨바이오,00362292,060590
STX중공업,00406046,071970
제이엠아이,00222435,033050
케이씨에스,00441650,115500
코아시아,00271501,045970
한국금융지주,00432102,071050
CJ제일제당,00635134,097950
LG하우시스,00759513,108670
아모레퍼시픽,00583424,090430
드림어스컴퍼니,00364467,060570
투비소프트,00596260,079970
에이치엠씨제4호스팩,01447217,353070
에이치엠씨제5호스팩,01447244,353060
강남제비스코,00100939,000860
형지I&C,00142713,011080
아모레퍼시픽그룹,00154462,002790
신한제7호스팩,01514528,366330
윌링스,00863038,313760
비덴트,00693651,121800
일진머티리얼즈,00113997,020150
한국항공우주,00309503,047810
셀트리온,00413046,068270
하이트진로,00150244,000080
하이트진로홀딩스,00148993,000140
삼성화재해상보험,00139214,000810
제일테크노스,00148595,038010
현대일렉트릭,01205851,267260
레고켐바이오,00842619,141080
녹십자웰빙,01135057,234690
에이치시티,00527464,072990
코웰패션,00155948,033290
프로텍,00325112,053610
버킷스튜디오,00378220,066410
웅진,00143651,016880
CSA 코스믹,00406037,083660
빅솔론,00478900,093190
국동,00168331,005320
진양제약,00150536,007370
에스엘,00125521,005850
일신석재,00146296,007110
이상네트웍스,00454399,080010
DSC인베스트먼트,01109715,241520
인트로메딕,00661157,150840
우리금융지주,01350869,316140
신화인터텍,00228350,056700
인크로스,00819073,216050
테스나,00563545,131970
키다리스튜디오,00140131,020120
유니온,00144252,000910
에코프로,00536541,086520
퍼스텍,00148522,010820
대우조선해양,00111704,042660
현대건설,00164478,000720
LG상사,00120076,001120
엑스큐어,00683007,070300
한화에어로스페이스,00126566,012450
태영건설,00153861,009410
현대약품,00164706,004310
와이팜,01015160,332570
쇼박스,00303794,086980
쎄노텍,01091054,222420
대원화성,00112022,024890
현대제철,00145880,004020
아이에스동서,00115977,010780
삼천리,00128555,004690
포스코인터내셔널,00124504,047050
와이제이엠게임즈,01035678,193250
에이팩트,00667425,200470
넥슨지티,00266943,041140
아미코젠,00545734,092040
에프에스티,00223434,036810
필룩스,00193009,033180
코텍,00305297,052330
고려신용정보,00336297,049720
켄코아에어로스페이스,01158553,274090
서산,00130408,079650
삼일기업공사,00127936,002290
에스폴리텍,00340272,050760
제로투세븐,00563837,159580
EG,00261054,037370
인베니아,00409371,079950
국보,00104519,001140
삼양홀딩스,00126937,000070
삼양사,00896285,145990
KB금융,00688996,105560
에코프로비엠,01160363,247540
KG이니시스,00264547,035600
KG모빌리언스,00405278,046440
아즈텍WB,00201131,032080
태광산업,00153393,003240
국일제지,00104573,078130
세기상사,00133618,002420
안랩,00298270,053800
MH에탄올,00121534,023150
아난티,00161781,025980
STX,00138297,011810
광주신세계,00220561,037710
비엠티,00524786,086670
코너스톤네트웍스,00194275,033110
해성산업,00219361,034810
클라우드에어,00232821,036170
JB금융지주,00980122,175330
케어랩스,01187148,263700
인산가,01243161,277410
세종메디칼,00959229,258830
휘닉스소재,00369569,050090
현대에너지솔루션,01199550,322000
동아타이어,01262458,282690
알에스오토메이션,00858124,140670
매커스,00596677,093520
얼라인드,01073678,238120
GS,00500254,078930
나이벡,00767628,138610
JTC,01041828,950170
STX엔진,00480455,077970
한일화학,00267979,007770
동부건설,00115612,005960
EMW,00479705,079190
아가방컴퍼니,00138446,013990
위지트,00258360,036090
서진오토모티브,00800145,122690
코맥스,00268118,036690
서울전자통신,00130587,027040
AK홀딩스,00125080,006840
세미콘라이트,00957568,214310
아진엑스텍,00404288,059120
액토즈소프트,00348034,052790
S&TC,00648721,100840
에스넷,00264635,038680
부방,00243067,014470
한국전자인증,00361169,041460
F&F,00126487,007700
정상제이엘에스,00287788,040420
기업은행,00149646,024110
LG화학,00356361,051910
코오롱인더,00795135,120110
동국제강,00114792,001230
LS,00105952,006260
한화,00160588,000880
인바이오젠,00652423,101140
행남사,00164362,008800
파버나인,00429694,177830
포스코케미칼,00155276,003670
삼양옵틱스,00992543,225190
영풍제지,00141404,006740
HMM,00164645,011200
IBKS제13호스팩,01440481,351340
디와이,00117179,013570
대한화섬,00113544,003830
에스티팜,00871833,237690
엔비티,01051065,236810
호전실업,00226316,111110
쌍방울,00681142,102280
보성파워텍,00267881,006910
삼보판지,00125938,023600
삼진제약,00128412,005500
코리아나,00152589,027050
코디,00308559,080530
엘앤케이바이오,00918222,156100
버추얼텍,00261009,036620
대덕,00109189,008060
롯데손해보험,00113562,000400
원일특강,00143907,012620
일진전기,00683469,103590
두산인프라코어,00344287,042670
롯데칠성음료,00120571,005300
유안타증권,00117601,003470
삼성엔지니어링,00126308,028050
HDC,00164636,012630
팬오션,00122737,028670
코오롱글로벌,00152880,003070
한국전력공사,00159193,015760
태림포장,00153524,011280
하이비젼시스템,00825959,126700
LG유플러스,00231363,032640
동국S&C,00415594,100130
서울옥션,00410915,063170
케이티,00190321,030200
이베스트투자증권,00330424,078020
현대중공업지주,01205709,267250
노루페인트,00583442,090350
포인트엔지니어링,01179608,256630
피델릭스,00189538,032580
모토닉,00151128,009680
파인텍,00820352,131760
디아이동일,00118345,001530
네패스,00227333,033640
젬백스링크,00392691,064800
한일진공,00809429,123840
대창솔루션,00177870,096350
뉴인텍,00105040,012340
S&T홀딩스,00225159,036530
한스바이오메드,00349060,042520
경남제약헬스케어,01075126,223310
랩지노믹스,00545114,084650
골드퍼시픽,00255105,038530
코이즈,00807397,121850
메디콕스,00356839,054180
진원생명과학,00118521,011000
현대로템,00302926,064350
메지온,00808022,140410
포메탈,00188797,119500
재영솔루텍,00147082,049630
현대건설기계,01205842,267270
LG디스플레이,00105873,034220
호텔신라,00165680,008770
신세계,00136378,004170
동양철관,00117629,008970
레인보우로보틱스,01261644,277810
민앤지,01013311,214180
퓨전,01113949,195440
인선이엔티,00375931,060150
브랜드엑스코퍼레이션,01391103,337930
DL,00109693,000210
한국자산신탁,00404701,123890
케이비제20호스팩,01418543,342550
메이슨캐피탈,00136101,021880
CMG제약,00380429,058820
LG,00120021,003550
하이트론씨스템즈,00156150,019490
에이치엘비제약,00336817,047920
오스템,00175173,031510
티사이언티픽,00372688,057680
디이엔티,00445160,079810
이퓨쳐,00788737,134060
써니전자,00138057,004770
경남바이오파마,00173449,044480
국순당,00256715,043650
엠벤처투자,00136642,019590
안국약품,00139205,001540
씨엔플러스,00660033,115530
에코바이오,00287812,038870
케이비아이동국실업,00114765,001620
인팩,00180795,023810
진양폴리우레탄,00160375,010640
이화전기,00145738,024810
풍산홀딩스,00155531,005810
윈하이텍,00910840,192390
메리츠증권,00163682,008560
메리츠금융지주,00860332,138040
아이디스홀딩스,00359580,054800
한전기술,00159209,052690
삼성생명,00126256,032830
유양디앤유,00144720,011690
유비케어,00220057,032620
이엠네트웍스,00496225,087730
한국앤컴퍼니,00160047,000240
큐브엔터,00985686,182360
에이치디,00299358,102210
iMBC,00370006,052220
엘앤씨바이오,01181515,290650
SBS,00130772,034120
피비파마,01510489,950210
오상자이엘,00226547,053980
이에스에이,00347877,052190
슈펙스비앤피,00353018,058530
원림,00143794,005820
미투젠,01416235,950190
피에스엠씨,00155586,024850
조이맥스,00643656,101730
상상인인더스트리,00618410,101000
램테크놀러지,00654272,171010
삼영엠텍,00250614,054540
게임빌,00535746,063080
S&K폴리텍,00580667,091340
세코닉스,00351630,053450
에스텍파마,00463342,041910
성신양회,00132804,004980
유니슨,00144243,018000
유아이디,00400121,069330
고려제강,00103006,002240
SGC이테크건설,00141246,016250
리드코프,00117708,012700
글로본,00159731,019660
코리안리,00113191,003690
신라에스지,00136004,025870
국영지앤엠,00104537,006050
엔텔스,00415707,069410
다원시스,00523307,068240
태양금속공업,00153755,004100
쎌마테라퓨틱스,00108065,015540
대원전선,00260392,006340
한국캐피탈,00149594,023760
서울리거,00305570,043710
피제이메탈,00829380,128660
포스링크,00318662,056730
테고사이언스,00926522,191420
에스텍,00306719,069510
우리산업홀딩스,00359623,072470
인텍플러스,00479787,064290
캔서롭,00995993,180400
영풍,00141307,000670
토비스,00390365,051360
지엔씨에너지,00626464,119850
에스맥,00562360,097780
바른손이앤에이,00259590,035620
나노스,00653103,151910
우노앤컴퍼니,00663669,114630
알루코,00117027,001780
선광,00131896,003100
YBM넷,00307222,057030
삼진,00173351,032750
영우디에스피,00569646,143540
SG충방,00152039,001380
이월드,00540605,084680
이화공영,00145668,001840
한일철강,00163196,002220
클래시스,01061327,214150
아이엘사이언스,01326279,307180
멀티캠퍼스,00425351,067280
앱클론,00991191,174900
크라운해태홀딩스,00153126,005740
동아에스티,00956930,170900
네이처셀,00117276,007390
삼성SDI,00126362,006400
엑사이엔씨,00360577,054940
알톤스포츠,00821607,123750
고바이오랩,01399071,348150
신화콘텍,00925189,187270
화일약품,00188973,061250
성보화학,00132725,003080
지어소프트,00389110,051160
에코플라스틱,00139153,038110
시그네틱스,00158219,033170
신라젠,00919966,215600
한국조선해양,00164830,009540
TPC,00108649,048770
동서,00144395,026960
웰바이오텍,00141273,010600
원풍,00144012,008370
주연테크,00269241,044380
한국아트라스비엑스,00159290,023890
팍스넷,00334624,038160
세아홀딩스,00377610,058650
삼영전자공업,00127200,005680
에스에이티,00379229,060540
컨버즈,00753643,109070
유테크,00923826,178780
신라교역,00135962,004970
다나와,00585608,119860
TCC스틸,00117300,002710
동양물산기업,00117230,002900
스타플렉스,00405959,115570
동원산업,00118026,006040
광동제약,00103592,009290
아주IB투자,00156895,027360
이노테라피,01110182,246960
후성,00595191,093370
크라운제과,01205329,264900
삼일,00127909,032280
글로벌텍스프리,01042711,204620
나무가,00819374,190510
동원F&B,00340917,049770
케이엠,00242934,083550
티앤알바이오팹,01109937,246710
이랜텍,00206659,054210
본느,01098792,226340
대유,00384948,290380
ITX-AI,00627029,099520
이그잭스,00363510,060230
아스트,00409681,067390
테라셈,00411905,182690
넷게임즈,01096341,225570
코위버,00360674,056360
제이콘텐트리,00203315,036420
현대오토에버,00362441,307950
상신브레이크,00129642,041650
명성티엔에스,01144569,257370
미래에셋벤처투자,00340096,100790
SK5호스팩,01414361,337450
광진윈텍,00365624,090150
어보브반도체,00591441,102120
한국수출포장공업,00158112,002200
시스웍,01188378,269620
DB하이텍,00160843,000990
메탈라이프,01343665,327260
카이노스메드,01263527,284620
상지카일룸,00232007,042940
코오롱플라스틱,00241005,138490
솔루에타,00624518,154040
레이언스,00899459,228850
대교,00108913,019680
슈프리마,01124653,236200
HDC아이콘트롤스,00350312,039570
태원물산,00154055,001420
유니퀘스트,00414601,077500
피앤이솔루션,00785475,131390
GST,00540863,083450
에스에스알,01250374,275630
서진시스템,00838005,178320
KPX생명과학,00532059,114450
시디즈,00852087,134790
동성코퍼레이션,00679314,102260
삼성전자,00126380,005930
대주전자재료,00177816,078600
솔브레인홀딩스,00247975,036830
한국컴퓨터,00303396,054040
이화산업,00145686,000760
세동,00133663,053060
케이씨,00209780,029460
피엔티,00612294,137400
넥센,00167192,005720
우리조명,00155692,037400
오뚜기,00141529,007310
SK4호스팩,01336285,307070
강스템바이오텍,01025644,217730
한국바이오젠,00876166,318000
에치에프알,01108442,230240
제이브이엠,00361381,054950
케이프이에스제4호,01428249,347140
하이골드3호,00905316,153360
한빛소프트,00348292,047080
한국카본,00159795,017960
BGF,00219097,027410
빅텍,00385363,065450
대동기어,00109310,008830
국제약품,00104722,002720
한라,00161116,014790
비상교육,00520887,100220
포인트모바일,00962393,318020
하나금융17호스팩,01493535,363260
우리기술,00231044,032820
유엔젤,00416654,072130
신영스팩5호,01366000,323280
쏠리드,00364403,050890
미디어젠,01190124,279600
우리바이오,00369107,082850
대동공업,00109286,000490
동양고속,00540641,084670
일진디스플,00198697,020760
KSS해운,00160232,044450
삼영화학공업,00127255,003720
우리들휴브레인,00791209,118000
케이피에프,00157636,024880
아이에스이커머스,00426068,069920
대한방직,00112970,001070
누리텔레콤,00269889,040160
한익스프레스,00129509,014130
한미반도체,00161383,042700
휴비스,00362238,079980
한양디지텍,00488989,078350
뉴프라이드,00781202,900100
무림페이퍼,00136086,009200
피에스케이,01365825,319660
동국알앤에스,00472890,075970
유유제약,00144818,000220
우리이앤엘,00815095,153490
SBI인베스트먼트,00156910,019550
영화테크,00659976,265560
대한전선,00113207,001440
에스디생명공학,01099667,217480
피플바이오,01118281,304840
신영스팩6호,01419986,344050
엠플러스,00833064,259630
동일금속,00118284,109860
네오펙트,01246034,290660
메카로,00652007,241770
고려시멘트,01032583,198440
덕산네오룩스,01061558,213420
아시아경제,00665676,127710
씨앤투스성진,00875237,352700
자안,00493431,221610
메가스터디교육,01074862,215200
조이시티,00397252,067000
RFHIC,01078178,218410
넥스틴,01080252,348210
알테오젠,00989619,196170
하이로닉,00977641,149980
하이텍팜,00409964,106190
필옵틱스,00938721,161580
테이팩스,00256955,055490
하나마이크론,00445054,067310
아이원스,00625942,114810
덕산테코피아,01021666,317330
에버다임,00228536,041440
동원금속,00118008,018500
한농화성,00160861,011500
베셀,00813389,177350
데이타솔루션,00877819,263800
엘오티베큠,00484682,083310
배럴,01182240,267790
대웅제약,00427483,069620
에프엔씨엔터,00925295,173940
디알젬,00966168,263690
하이스틸,00435312,071090
엑셈,01042085,205100
슈프리마아이디,01231786,317770
하림,00857727,136480
피엔케이피부임상연구센타,01290381,347740
휴온스,01159853,243070
진에어,00653024,272450
케이피에스,01037214,256940
화성밸브,00217743,039610
한전KPS,00159218,051600
디아이,00118275,003160
비츠로시스,00201432,054220
THE E&M,00519252,089230
콜마비앤에이치,01032404,200130
한솔테크닉스,00157399,004710
대원강업,00111847,000430
아세아제지,00138729,002310
아이쓰리시스템,00612489,214430
고영,00579999,098460
핌스,01405390,347770
액트,00533924,131400
SK렌터카,00201450,068400
젠큐릭스,01051472,229000
연우,00372253,115960
삼양패키징,01060814,272550
금양,00106119,001570
사조대림,00109718,003960
헬릭스미스,00359395,084990
알로이스,01309795,297570
오파스넷,00867849,173130
센코,01023318,347000
한화시스템,00339391,272210
우리들제약,00135050,004720
부국증권,00123772,001270
농심홀딩스,00459871,072710
대양금속,00111111,009190
제이웨이,00359474,058420
동방,00115287,004140
에이엔피,00143314,015260
코람코에너지리츠,01430475,357120
우진플라임,00303217,049800
경인전자,00102140,009140
메드팩토,01336373,235980
조흥,00149345,002600
서흥,00131692,008490
남화토건,00108001,091590
녹십자랩셀,01010642,144510
서암기계공업,00166528,100660
큐캐피탈,00267942,016600
세진중공업,00415628,075580
엔에이치엔,00983271,181710
하나금융15호스팩,01416457,341160
토니모리,00816544,214420
파세코,00238153,037070
이마트,00872984,139480
CJ ENM,00265324,035760
디앤씨미디어,01186404,263720
에스제이케이,00366793,080440
대호에이엘,00428729,069460
네패스아크,01368354,330860
케이프,00152437,064820
엘엠에스,00494218,073110
제이에스코퍼레이션,00332927,194370
펌텍코리아,00761059,251970
제넥신,00545929,095700
동구바이오제약,00114686,006620
세틀뱅크,00763701,234340
동원시스템즈,00132637,014820
케이아이엔엑스,00603348,093320
셀레믹스,01114586,331920
우진,00173944,105840
파인테크닉스,00755739,106240
지역난방공사,00159698,071320
동양생명,00117267,082640
주성엔지니어링,00252135,036930
디스플레이텍,00371740,066670
아세아시멘트,00990165,183190
신도리코,00135795,029530
엠에스씨,00121154,009780
에이리츠,00860730,140910
헝셩그룹,01160512,900270
엔피디,00876643,198080
티씨케이,00245472,064760
이더블유케이,00961507,258610
나이스디앤비,00606293,130580
포티스,00812362,141020
우신시스템,00142883,017370
현대리바트,00300548,079430
알엔투테크놀로지,00915508,148250
보라티알,01124680,250000
한국큐빅,00160010,021650
하나금융지주,00547583,086790
애경유화,00936787,161000
NE능률,00363927,053290
애니플러스,01335578,310200
한국파마,00187770,032300
네오셈,01170865,253590
모베이스,00498001,101330
엔젠바이오,01397903,354200
KMH하이텍,00276834,052900
솔브레인,01489648,357780
안트로젠,00631837,065660
푸드나무,01259311,290720
세아특수강,00133991,019440
제이엔케이히터,00442154,126880
티비에이치글로벌,00409672,084870
YW,00296263,051390
바텍,00264255,043150
린드먼아시아,00616962,277070
한국콜마홀딩스,00203290,024720
한일시멘트,01319808,300720
서린바이오,00373447,038070
태웅,00186799,044490
이엠넷,00616290,123570
SK디앤디,00508344,210980
